,bid,bid,bid,bid,ask,ask,ask,ask,last,last,last,last,last
2023-03-06 06:15:00,33403.6,33403.6,33401.1,33401.6,33408.4,33408.4,33405.9,33406.4,,,,,5
2023-03-06 06:16:00,33402.1,33402.6,33399.6,33400.1,33406.9,33407.4,33404.4,33404.9,,,,,5
2023-03-06 06:17:00,33400.6,33400.6,33399.1,33399.6,33405.4,33405.4,33403.9,33404.4,,,,,10
2023-03-06 06:18:00,33400.1,33400.1,33396.6,33397.6,33404.9,33404.9,33401.4,33402.4,,,,,5
2023-03-06 06:19:00,33397.1,33399.6,33395.6,33398.6,33401.9,33404.4,33400.4,33403.4,,,,,19
2023-03-06 06:20:00,33399.1,33399.6,33395.1,33395.1,33403.9,33404.4,33399.9,33399.9,,,,,33
2023-03-06 06:21:00,33394.6,33395.6,33392.6,33394.6,33399.4,33400.4,33397.4,33399.4,,,,,33
2023-03-06 06:22:00,33394.1,33396.6,33392.6,33394.6,33398.9,33401.4,33397.4,33399.4,,,,,5
2023-03-06 06:23:00,33395.1,33395.6,33393.1,33393.1,33399.9,33400.4,33397.9,33397.9,,,,,3
2023-03-06 06:24:00,33394.6,33394.6,33392.1,33392.6,33399.4,33399.4,33396.9,33397.4,,,,,5
2023-03-06 06:25:00,33393.1,33394.1,33390.6,33391.6,33397.9,33398.9,33395.4,33396.4,,,,,14
2023-03-06 06:26:00,33391.1,33393.1,33391.1,33393.1,33395.9,33397.9,33395.9,33397.9,,,,,6
2023-03-06 06:27:00,33393.6,33395.6,33392.6,33395.6,33398.4,33400.4,33397.4,33400.4,,,,,10
2023-03-06 06:28:00,33395.1,33395.6,33392.6,33393.6,33399.9,33400.4,33397.4,33398.4,,,,,4
2023-03-06 06:29:00,33393.1,33393.6,33391.6,33392.6,33397.9,33398.4,33396.4,33397.4,,,,,3
2023-03-06 06:30:00,33392.1,33394.6,33391.1,33392.1,33396.9,33399.4,33395.9,33396.9,,,,,9
2023-03-06 06:31:00,33392.6,33392.6,33386.1,33387.6,33397.4,33397.4,33390.9,33392.4,,,,,25
2023-03-06 06:32:00,33387.1,33391.1,33387.1,33390.1,33391.9,33395.9,33391.9,33394.9,,,,,10
2023-03-06 06:33:00,33390.6,33393.6,33390.6,33392.6,33395.4,33398.4,33395.4,33397.4,,,,,14
2023-03-06 06:34:00,33393.1,33393.6,33390.6,33391.6,33397.9,33398.4,33395.4,33396.4,,,,,3
2023-03-06 06:35:00,33392.6,33393.1,33391.1,33392.6,33397.4,33397.9,33395.9,33397.4,,,,,4
2023-03-06 06:36:00,33392.1,33395.1,33392.1,33393.6,33396.9,33399.9,33396.9,33398.4,,,,,8
2023-03-06 06:37:00,33393.1,33397.1,33392.6,33396.6,33397.9,33401.9,33397.4,33401.4,,,,,7
2023-03-06 06:38:00,33396.1,33400.6,33396.1,33397.6,33400.9,33405.4,33400.9,33402.4,,,,,44
2023-03-06 06:39:00,33397.1,33397.6,33396.1,33396.1,33401.9,33402.4,33400.9,33400.9,,,,,3
2023-03-06 06:40:00,33395.6,33400.1,33395.1,33399.6,33400.4,33404.9,33399.9,33404.4,,,,,4
2023-03-06 06:41:00,33400.1,33401.1,33399.1,33399.1,33404.9,33405.9,33403.9,33403.9,,,,,6
2023-03-06 06:42:00,33398.6,33399.6,33397.1,33399.6,33403.4,33404.4,33401.9,33404.4,,,,,8
2023-03-06 06:43:00,33400.1,33400.6,33400.1,33400.6,33404.9,33405.4,33404.9,33405.4,,,,,0
2023-03-06 06:44:00,33400.1,33402.1,33399.6,33400.6,33404.9,33406.9,33404.4,33405.4,,,,,3
2023-03-06 06:45:00,33400.1,33403.1,33400.1,33402.6,33404.9,33407.9,33404.9,33407.4,,,,,9
2023-03-06 06:46:00,33402.1,33404.1,33400.6,33402.6,33406.9,33408.9,33405.4,33407.4,,,,,9
2023-03-06 06:47:00,33403.1,33404.6,33401.6,33401.6,33407.9,33409.4,33406.4,33406.4,,,,,10
2023-03-06 06:48:00,33402.1,33402.6,33402.1,33402.1,33406.9,33407.4,33406.9,33406.9,,,,,1
2023-03-06 06:49:00,33402.6,33402.6,33398.6,33399.6,33407.4,33407.4,33403.4,33404.4,,,,,15
2023-03-06 06:50:00,33399.1,33399.6,33397.6,33399.6,33403.9,33404.4,33402.4,33404.4,,,,,7
2023-03-06 06:51:00,33400.1,33400.1,33397.6,33398.6,33404.9,33404.9,33402.4,33403.4,,,,,5
2023-03-06 06:52:00,33399.1,33401.6,33398.6,33401.6,33403.9,33406.4,33403.4,33406.4,,,,,9
2023-03-06 06:53:00,33401.1,33402.6,33400.6,33402.6,33405.9,33407.4,33405.4,33407.4,,,,,1
2023-03-06 06:54:00,33402.1,33403.6,33401.6,33401.6,33406.9,33408.4,33406.4,33406.4,,,,,10
2023-03-06 06:55:00,33401.1,33401.6,33399.6,33400.6,33405.9,33406.4,33404.4,33405.4,,,,,9
2023-03-06 06:56:00,33400.1,33401.6,33398.6,33398.6,33404.9,33406.4,33403.4,33403.4,,,,,42
2023-03-06 06:57:00,33399.1,33399.6,33396.6,33396.6,33403.9,33404.4,33401.4,33401.4,,,,,5
2023-03-06 06:58:00,33396.1,33399.1,33396.1,33398.1,33400.9,33403.9,33400.9,33402.9,,,,,8
2023-03-06 06:59:00,33397.6,33405.1,33397.6,33405.1,33402.4,33409.9,33402.4,33409.9,,,,,37
2023-03-06 07:00:00,33405.7,33405.7,33398.7,33401.7,33409.3,33409.3,33402.3,33405.3,,,,,181
2023-03-06 07:01:00,33401.2,33401.2,33384.2,33385.2,33404.8,33404.8,33387.8,33388.8,,,,,58
2023-03-06 07:02:00,33384.7,33385.2,33375.2,33378.2,33388.3,33388.8,33378.8,33381.8,,,,,59
2023-03-06 07:03:00,33378.7,33384.7,33377.2,33384.2,33382.3,33388.3,33380.8,33387.8,,,,,41
2023-03-06 07:04:00,33383.7,33383.7,33378.7,33379.2,33387.3,33387.3,33382.3,33382.8,,,,,41
2023-03-06 07:05:00,33378.7,33380.7,33376.2,33377.7,33382.3,33384.3,33379.8,33381.3,,,,,29
2023-03-06 07:06:00,33376.7,33378.2,33373.7,33373.7,33380.3,33381.8,33377.3,33377.3,,,,,49
2023-03-06 07:07:00,33374.2,33381.7,33374.2,33381.7,33377.8,33385.3,33377.8,33385.3,,,,,39
2023-03-06 07:08:00,33381.2,33385.7,33376.7,33377.2,33384.8,33389.3,33380.3,33380.8,,,,,40
2023-03-06 07:09:00,33377.7,33380.7,33375.7,33377.2,33381.3,33384.3,33379.3,33380.8,,,,,38
2023-03-06 07:10:00,33377.7,33380.7,33377.2,33380.2,33381.3,33384.3,33380.8,33383.8,,,,,8
2023-03-06 07:11:00,33380.7,33388.2,33379.2,33386.2,33384.3,33391.8,33382.8,33389.8,,,,,32
2023-03-06 07:12:00,33386.7,33388.7,33382.7,33387.2,33390.3,33392.3,33386.3,33390.8,,,,,23
2023-03-06 07:13:00,33387.7,33393.2,33386.7,33393.2,33391.3,33396.8,33390.3,33396.8,,,,,16
2023-03-06 07:14:00,33393.7,33395.2,33386.7,33390.2,33397.3,33398.8,33390.3,33393.8,,,,,16
2023-03-06 07:15:00,33389.7,33392.2,33389.2,33390.2,33393.3,33395.8,33392.8,33393.8,,,,,14
2023-03-06 07:16:00,33390.7,33397.7,33390.7,33396.2,33394.3,33401.3,33394.3,33399.8,,,,,14
2023-03-06 07:17:00,33396.7,33398.7,33395.2,33395.2,33400.3,33402.3,33398.8,33398.8,,,,,11
2023-03-06 07:18:00,33395.7,33401.2,33395.2,33398.2,33399.3,33404.8,33398.8,33401.8,,,,,49
2023-03-06 07:19:00,33397.7,33400.7,33397.7,33399.2,33401.3,33404.3,33401.3,33402.8,,,,,14
2023-03-06 07:20:00,33399.7,33401.2,33399.2,33399.2,33403.3,33404.8,33402.8,33402.8,,,,,19
2023-03-06 07:21:00,33399.7,33400.2,33392.2,33393.2,33403.3,33403.8,33395.8,33396.8,,,,,23
2023-03-06 07:22:00,33392.7,33393.2,33391.2,33392.7,33396.3,33396.8,33394.8,33396.3,,,,,8
2023-03-06 07:23:00,33392.2,33401.2,33392.2,33400.2,33395.8,33404.8,33395.8,33403.8,,,,,15
2023-03-06 07:24:00,33400.7,33402.2,33399.2,33399.7,33404.3,33405.8,33402.8,33403.3,,,,,13
2023-03-06 07:25:00,33400.2,33402.2,33398.7,33401.7,33403.8,33405.8,33402.3,33405.3,,,,,28
2023-03-06 07:26:00,33401.2,33401.2,33394.7,33399.2,33404.8,33404.8,33398.3,33402.8,,,,,49
2023-03-06 07:27:00,33399.7,33400.2,33397.2,33398.2,33403.3,33403.8,33400.8,33401.8,,,,,12
2023-03-06 07:28:00,33398.7,33400.7,33397.2,33399.2,33402.3,33404.3,33400.8,33402.8,,,,,6
2023-03-06 07:29:00,33398.7,33400.7,33397.2,33399.2,33402.3,33404.3,33400.8,33402.8,,,,,6
2023-03-06 07:30:00,33394.7,33396.7,33393.2,33394.2,33398.3,33400.3,33396.8,33397.8,,,,,134
2023-03-06 07:31:00,33393.7,33396.7,33392.2,33392.7,33397.3,33400.3,33395.8,33396.3,,,,,16
2023-03-06 07:32:00,33393.2,33393.2,33388.7,33391.2,33396.8,33396.8,33392.3,33394.8,,,,,25
2023-03-06 07:33:00,33390.7,33393.2,33390.7,33392.2,33394.3,33396.8,33394.3,33395.8,,,,,18
2023-03-06 07:34:00,33392.7,33393.7,33389.7,33390.2,33396.3,33397.3,33393.3,33393.8,,,,,4
2023-03-06 07:35:00,33390.7,33391.2,33389.2,33390.2,33394.3,33394.8,33392.8,33393.8,,,,,3
2023-03-06 07:36:00,33390.7,33395.2,33390.2,33391.2,33394.3,33398.8,33393.8,33394.8,,,,,20
2023-03-06 07:37:00,33391.7,33402.7,33391.2,33402.2,33395.3,33406.3,33394.8,33405.8,,,,,49
2023-03-06 07:38:00,33402.7,33404.7,33397.2,33398.7,33406.3,33408.3,33400.8,33402.3,,,,,36
2023-03-06 07:39:00,33399.2,33401.2,33394.7,33397.2,33402.8,33404.8,33398.3,33400.8,,,,,13
2023-03-06 07:40:00,33396.7,33402.2,33396.7,33401.2,33400.3,33405.8,33400.3,33404.8,,,,,13
2023-03-06 07:41:00,33401.7,33404.2,33400.7,33404.2,33405.3,33407.8,33404.3,33407.8,,,,,7
2023-03-06 07:42:00,33404.7,33406.2,33404.2,33405.2,33408.3,33409.8,33407.8,33408.8,,,,,18
2023-03-06 07:43:00,33404.7,33407.2,33403.7,33407.2,33408.3,33410.8,33407.3,33410.8,,,,,17
2023-03-06 07:44:00,33406.7,33409.7,33405.2,33408.2,33410.3,33413.3,33408.8,33411.8,,,,,22
2023-03-06 07:45:00,33407.7,33414.7,33407.7,33414.2,33411.3,33418.3,33411.3,33417.8,,,,,52
2023-03-06 07:46:00,33413.7,33414.7,33409.2,33411.2,33417.3,33418.3,33412.8,33414.8,,,,,20
2023-03-06 07:47:00,33411.7,33413.2,33407.2,33408.2,33415.3,33416.8,33410.8,33411.8,,,,,7
2023-03-06 07:48:00,33407.7,33408.2,33403.2,33405.2,33411.3,33411.8,33406.8,33408.8,,,,,16
2023-03-06 07:49:00,33405.7,33406.7,33402.7,33406.2,33409.3,33410.3,33406.3,33409.8,,,,,16
2023-03-06 07:50:00,33405.7,33406.2,33398.2,33398.2,33409.3,33409.8,33401.8,33401.8,,,,,7
2023-03-06 07:51:00,33397.7,33398.2,33394.2,33394.2,33401.3,33401.8,33397.8,33397.8,,,,,8
2023-03-06 07:52:00,33393.7,33394.7,33392.7,33393.2,33397.3,33398.3,33396.3,33396.8,,,,,35
2023-03-06 07:53:00,33392.7,33395.2,33391.7,33395.2,33396.3,33398.8,33395.3,33398.8,,,,,11
2023-03-06 07:54:00,33394.7,33395.2,33393.2,33393.2,33398.3,33398.8,33396.8,33396.8,,,,,11
2023-03-06 07:55:00,33392.7,33394.7,33392.2,33393.7,33396.3,33398.3,33395.8,33397.3,,,,,15
2023-03-06 07:56:00,33394.2,33395.7,33393.2,33395.2,33397.8,33399.3,33396.8,33398.8,,,,,15
2023-03-06 07:57:00,33394.7,33395.2,33393.2,33394.2,33398.3,33398.8,33396.8,33397.8,,,,,25
2023-03-06 07:58:00,33393.7,33394.2,33391.7,33392.7,33397.3,33397.8,33395.3,33396.3,,,,,17
2023-03-06 07:59:00,33392.2,33393.7,33386.7,33388.2,33395.8,33397.3,33390.3,33391.8,,,,,69
2023-03-06 08:00:00,33387.7,33389.7,33379.7,33381.2,33391.3,33393.3,33383.3,33384.8,,,,,210
2023-03-06 08:01:00,33381.7,33390.2,33381.2,33388.2,33385.3,33393.8,33384.8,33391.8,,,,,37
2023-03-06 08:02:00,33387.7,33389.7,33381.2,33386.2,33391.3,33393.3,33384.8,33389.8,,,,,46
2023-03-06 08:03:00,33385.7,33390.7,33383.7,33389.2,33389.3,33394.3,33387.3,33392.8,,,,,34
2023-03-06 08:04:00,33388.7,33394.7,33387.2,33388.2,33392.3,33398.3,33390.8,33391.8,,,,,53
2023-03-06 08:05:00,33387.7,33392.7,33382.2,33382.2,33391.3,33396.3,33385.8,33385.8,,,,,52
2023-03-06 08:06:00,33382.7,33389.7,33382.7,33383.2,33386.3,33393.3,33386.3,33386.8,,,,,58
2023-03-06 08:07:00,33382.7,33388.2,33378.7,33380.2,33386.3,33391.8,33382.3,33383.8,,,,,53
2023-03-06 08:08:00,33380.7,33382.7,33377.7,33380.2,33384.3,33386.3,33381.3,33383.8,,,,,43
2023-03-06 08:09:00,33379.7,33386.7,33374.2,33385.2,33383.3,33390.3,33377.8,33388.8,,,,,63
2023-03-06 08:10:00,33384.7,33389.2,33381.7,33389.2,33388.3,33392.8,33385.3,33392.8,,,,,53
2023-03-06 08:11:00,33387.7,33392.2,33385.7,33389.2,33391.3,33395.8,33389.3,33392.8,,,,,73
2023-03-06 08:12:00,33389.7,33391.7,33387.2,33387.2,33393.3,33395.3,33390.8,33390.8,,,,,45
2023-03-06 08:13:00,33387.7,33387.7,33377.7,33378.2,33391.3,33391.3,33381.3,33381.8,,,,,33
2023-03-06 08:14:00,33378.7,33381.7,33377.2,33379.2,33382.3,33385.3,33380.8,33382.8,,,,,17
2023-03-06 08:15:00,33379.7,33385.2,33377.2,33381.2,33383.3,33388.8,33380.8,33384.8,,,,,45
2023-03-06 08:16:00,33380.7,33383.2,33375.7,33378.2,33384.3,33386.8,33379.3,33381.8,,,,,35
2023-03-06 08:17:00,33378.7,33379.2,33371.7,33373.7,33382.3,33382.8,33375.3,33377.3,,,,,39
2023-03-06 08:18:00,33374.2,33376.7,33368.7,33369.2,33377.8,33380.3,33372.3,33372.8,,,,,76
2023-03-06 08:19:00,33369.7,33373.2,33361.2,33373.2,33373.3,33376.8,33364.8,33376.8,,,,,77
2023-03-06 08:20:00,33372.7,33379.2,33371.7,33377.2,33376.3,33382.8,33375.3,33380.8,,,,,47
2023-03-06 08:21:00,33377.7,33380.7,33373.7,33375.7,33381.3,33384.3,33377.3,33379.3,,,,,46
2023-03-06 08:22:00,33375.2,33381.2,33374.2,33380.2,33378.8,33384.8,33377.8,33383.8,,,,,43
2023-03-06 08:23:00,33379.7,33390.2,33379.2,33387.2,33383.3,33393.8,33382.8,33390.8,,,,,40
2023-03-06 08:24:00,33387.7,33393.7,33384.7,33393.2,33391.3,33397.3,33388.3,33396.8,,,,,24
2023-03-06 08:25:00,33392.7,33394.7,33385.2,33386.2,33396.3,33398.3,33388.8,33389.8,,,,,46
2023-03-06 08:26:00,33386.7,33391.2,33384.2,33385.2,33390.3,33394.8,33387.8,33388.8,,,,,20
2023-03-06 08:27:00,33385.7,33387.2,33380.7,33381.7,33389.3,33390.8,33384.3,33385.3,,,,,13
2023-03-06 08:28:00,33382.2,33383.2,33376.7,33381.2,33385.8,33386.8,33380.3,33384.8,,,,,20
2023-03-06 08:29:00,33381.7,33384.7,33377.7,33379.2,33385.3,33388.3,33381.3,33382.8,,,,,35
2023-03-06 08:30:00,33379.7,33382.2,33369.2,33369.2,33383.3,33385.8,33372.8,33372.8,,,,,46
2023-03-06 08:31:00,33368.7,33377.2,33366.2,33375.7,33372.3,33380.8,33369.8,33379.3,,,,,48
2023-03-06 08:32:00,33376.2,33383.2,33374.2,33375.2,33379.8,33386.8,33377.8,33378.8,,,,,43
2023-03-06 08:33:00,33374.7,33376.2,33367.7,33375.7,33378.3,33379.8,33371.3,33379.3,,,,,66
2023-03-06 08:34:00,33376.2,33383.2,33374.7,33381.2,33379.8,33386.8,33378.3,33384.8,,,,,38
2023-03-06 08:35:00,33381.7,33387.7,33381.7,33385.2,33385.3,33391.3,33385.3,33388.8,,,,,61
2023-03-06 08:36:00,33384.7,33388.7,33384.7,33385.2,33388.3,33392.3,33388.3,33388.8,,,,,34
2023-03-06 08:37:00,33384.7,33386.2,33379.7,33385.2,33388.3,33389.8,33383.3,33388.8,,,,,27
2023-03-06 08:38:00,33384.2,33392.2,33384.2,33392.2,33387.8,33395.8,33387.8,33395.8,,,,,40
2023-03-06 08:39:00,33392.7,33392.7,33387.7,33388.2,33396.3,33396.3,33391.3,33391.8,,,,,20
2023-03-06 08:40:00,33387.7,33389.2,33384.2,33385.2,33391.3,33392.8,33387.8,33388.8,,,,,37
2023-03-06 08:41:00,33385.7,33387.2,33381.2,33385.2,33389.3,33390.8,33384.8,33388.8,,,,,22
2023-03-06 08:42:00,33384.7,33389.2,33383.7,33384.2,33388.3,33392.8,33387.3,33387.8,,,,,10
2023-03-06 08:43:00,33384.7,33390.7,33383.2,33386.2,33388.3,33394.3,33386.8,33389.8,,,,,21
2023-03-06 08:44:00,33385.7,33388.2,33382.7,33383.7,33389.3,33391.8,33386.3,33387.3,,,,,12
2023-03-06 08:45:00,33384.2,33387.7,33382.2,33386.2,33387.8,33391.3,33385.8,33389.8,,,,,24
2023-03-06 08:46:00,33386.7,33396.2,33385.7,33393.2,33390.3,33399.8,33389.3,33396.8,,,,,35
2023-03-06 08:47:00,33392.7,33396.2,33391.7,33396.2,33396.3,33399.8,33395.3,33399.8,,,,,15
2023-03-06 08:48:00,33396.7,33398.7,33393.2,33398.2,33400.3,33402.3,33396.8,33401.8,,,,,31
2023-03-06 08:49:00,33397.7,33401.7,33396.2,33400.2,33401.3,33405.3,33399.8,33403.8,,,,,28
2023-03-06 08:50:00,33400.7,33418.2,33400.2,33416.7,33404.3,33421.8,33403.8,33420.3,,,,,117
2023-03-06 08:51:00,33417.2,33417.2,33413.2,33414.2,33420.8,33420.8,33416.8,33417.8,,,,,20
2023-03-06 08:52:00,33413.7,33421.7,33413.2,33419.2,33417.3,33425.3,33416.8,33422.8,,,,,51
2023-03-06 08:53:00,33418.7,33424.2,33416.2,33419.2,33422.3,33427.8,33419.8,33422.8,,,,,42
2023-03-06 08:54:00,33419.7,33422.2,33411.2,33411.2,33423.3,33425.8,33414.8,33414.8,,,,,52
2023-03-06 08:55:00,33410.7,33411.2,33399.2,33399.2,33414.3,33414.8,33402.8,33402.8,,,,,85
2023-03-06 08:56:00,33399.7,33401.2,33394.2,33395.2,33403.3,33404.8,33397.8,33398.8,,,,,69
2023-03-06 08:57:00,33395.7,33401.7,33395.2,33399.2,33399.3,33405.3,33398.8,33402.8,,,,,66
2023-03-06 08:58:00,33398.7,33403.2,33397.7,33400.7,33402.3,33406.8,33401.3,33404.3,,,,,31
2023-03-06 08:59:00,33400.2,33403.2,33397.7,33399.2,33403.8,33406.8,33401.3,33402.8,,,,,31
2023-03-06 09:00:00,33398.7,33400.2,33389.7,33391.2,33402.3,33403.8,33393.3,33394.8,,,,,75
2023-03-06 09:01:00,33390.7,33397.2,33381.2,33392.7,33394.3,33400.8,33384.8,33396.3,,,,,128
2023-03-06 09:02:00,33392.2,33401.7,33391.2,33394.2,33395.8,33405.3,33394.8,33397.8,,,,,73
2023-03-06 09:03:00,33393.7,33400.7,33389.2,33390.2,33397.3,33404.3,33392.8,33393.8,,,,,77
2023-03-06 09:04:00,33390.7,33390.7,33384.2,33387.7,33394.3,33394.3,33387.8,33391.3,,,,,61
2023-03-06 09:05:00,33387.2,33388.7,33382.7,33388.2,33390.8,33392.3,33386.3,33391.8,,,,,68
2023-03-06 09:06:00,33387.7,33390.7,33381.7,33384.2,33391.3,33394.3,33385.3,33387.8,,,,,76
2023-03-06 09:07:00,33383.7,33384.2,33373.2,33375.2,33387.3,33387.8,33376.8,33378.8,,,,,78
2023-03-06 09:08:00,33374.7,33375.2,33369.7,33371.2,33378.3,33378.8,33373.3,33374.8,,,,,34
2023-03-06 09:09:00,33370.2,33372.7,33367.2,33372.7,33373.8,33376.3,33370.8,33376.3,,,,,59
2023-03-06 09:10:00,33373.7,33384.2,33369.2,33382.7,33377.3,33387.8,33372.8,33386.3,,,,,112
2023-03-06 09:11:00,33383.2,33388.7,33379.7,33385.2,33386.8,33392.3,33383.3,33388.8,,,,,72
2023-03-06 09:12:00,33384.7,33388.2,33380.2,33382.2,33388.3,33391.8,33383.8,33385.8,,,,,58
2023-03-06 09:13:00,33382.7,33386.2,33380.2,33380.2,33386.3,33389.8,33383.8,33383.8,,,,,55
2023-03-06 09:14:00,33379.7,33381.7,33379.2,33380.2,33383.3,33385.3,33382.8,33383.8,,,,,27
2023-03-06 09:15:00,33380.7,33385.2,33371.7,33374.2,33384.3,33388.8,33375.3,33377.8,,,,,53
2023-03-06 09:16:00,33374.7,33375.7,33365.7,33366.2,33378.3,33379.3,33369.3,33369.8,,,,,41
2023-03-06 09:17:00,33366.7,33368.2,33363.7,33364.2,33370.3,33371.8,33367.3,33367.8,,,,,65
2023-03-06 09:18:00,33365.2,33365.2,33357.7,33361.7,33368.8,33368.8,33361.3,33365.3,,,,,129
2023-03-06 09:19:00,33362.2,33364.7,33358.7,33362.2,33365.8,33368.3,33362.3,33365.8,,,,,44
2023-03-06 09:20:00,33361.7,33364.7,33361.2,33363.2,33365.3,33368.3,33364.8,33366.8,,,,,73
2023-03-06 09:21:00,33363.7,33370.7,33363.2,33368.2,33367.3,33374.3,33366.8,33371.8,,,,,34
2023-03-06 09:22:00,33367.7,33377.2,33367.7,33377.2,33371.3,33380.8,33371.3,33380.8,,,,,57
2023-03-06 09:23:00,33377.7,33379.2,33370.2,33376.2,33381.3,33382.8,33373.8,33379.8,,,,,87
2023-03-06 09:24:00,33376.7,33380.7,33371.2,33372.7,33380.3,33384.3,33374.8,33376.3,,,,,68
2023-03-06 09:25:00,33373.2,33373.2,33367.7,33371.2,33376.8,33376.8,33371.3,33374.8,,,,,36
2023-03-06 09:26:00,33371.7,33373.2,33360.7,33360.7,33375.3,33376.8,33364.3,33364.3,,,,,42
2023-03-06 09:27:00,33361.2,33367.7,33359.2,33363.2,33364.8,33371.3,33362.8,33366.8,,,,,57
2023-03-06 09:28:00,33362.7,33365.2,33358.2,33358.2,33366.3,33368.8,33361.8,33361.8,,,,,41
2023-03-06 09:29:00,33357.7,33363.7,33357.7,33360.2,33361.3,33367.3,33361.3,33363.8,,,,,28
2023-03-06 09:30:00,33359.7,33364.2,33355.7,33358.7,33363.3,33367.8,33359.3,33362.3,,,,,135
2023-03-06 09:31:00,33359.2,33365.2,33356.7,33363.2,33362.8,33368.8,33360.3,33366.8,,,,,114
2023-03-06 09:32:00,33363.7,33366.7,33360.7,33363.2,33367.3,33370.3,33364.3,33366.8,,,,,40
2023-03-06 09:33:00,33362.7,33366.2,33358.7,33366.2,33366.3,33369.8,33362.3,33369.8,,,,,39
2023-03-06 09:34:00,33367.2,33369.2,33363.7,33368.2,33370.8,33372.8,33367.3,33371.8,,,,,57
2023-03-06 09:35:00,33368.7,33374.7,33367.2,33373.2,33372.3,33378.3,33370.8,33376.8,,,,,81
2023-03-06 09:36:00,33372.7,33374.2,33365.7,33373.2,33376.3,33377.8,33369.3,33376.8,,,,,87
2023-03-06 09:37:00,33372.2,33375.2,33370.2,33371.2,33375.8,33378.8,33373.8,33374.8,,,,,19
2023-03-06 09:38:00,33370.7,33374.7,33368.7,33371.7,33374.3,33378.3,33372.3,33375.3,,,,,40
2023-03-06 09:39:00,33372.2,33376.2,33370.7,33376.2,33375.8,33379.8,33374.3,33379.8,,,,,25
2023-03-06 09:40:00,33376.7,33378.2,33372.2,33376.2,33380.3,33381.8,33375.8,33379.8,,,,,38
2023-03-06 09:41:00,33375.7,33378.2,33371.2,33374.2,33379.3,33381.8,33374.8,33377.8,,,,,37
2023-03-06 09:42:00,33375.2,33383.7,33375.2,33383.2,33378.8,33387.3,33378.8,33386.8,,,,,38
2023-03-06 09:43:00,33382.7,33386.2,33376.7,33379.2,33386.3,33389.8,33380.3,33382.8,,,,,31
2023-03-06 09:44:00,33379.7,33381.7,33377.2,33381.2,33383.3,33385.3,33380.8,33384.8,,,,,28
2023-03-06 09:45:00,33380.7,33380.7,33369.7,33370.2,33384.3,33384.3,33373.3,33373.8,,,,,22
2023-03-06 09:46:00,33370.7,33372.2,33366.7,33370.7,33374.3,33375.8,33370.3,33374.3,,,,,26
2023-03-06 09:47:00,33370.2,33370.7,33364.2,33369.2,33373.8,33374.3,33367.8,33372.8,,,,,32
2023-03-06 09:48:00,33368.7,33375.7,33368.7,33375.2,33372.3,33379.3,33372.3,33378.8,,,,,23
2023-03-06 09:49:00,33374.7,33375.2,33371.7,33374.7,33378.3,33378.8,33375.3,33378.3,,,,,10
2023-03-06 09:50:00,33375.2,33375.7,33367.7,33369.7,33378.8,33379.3,33371.3,33373.3,,,,,32
2023-03-06 09:51:00,33368.7,33369.2,33365.2,33366.2,33372.3,33372.8,33368.8,33369.8,,,,,41
2023-03-06 09:52:00,33365.7,33371.2,33364.2,33365.2,33369.3,33374.8,33367.8,33368.8,,,,,74
2023-03-06 09:53:00,33365.7,33372.2,33365.7,33368.2,33369.3,33375.8,33369.3,33371.8,,,,,51
2023-03-06 09:54:00,33367.7,33372.2,33365.7,33372.2,33371.3,33375.8,33369.3,33375.8,,,,,10
2023-03-06 09:55:00,33371.7,33374.2,33371.2,33373.2,33375.3,33377.8,33374.8,33376.8,,,,,26
2023-03-06 09:56:00,33373.7,33374.2,33367.7,33368.2,33377.3,33377.8,33371.3,33371.8,,,,,30
2023-03-06 09:57:00,33367.7,33370.7,33364.2,33369.2,33371.3,33374.3,33367.8,33372.8,,,,,67
2023-03-06 09:58:00,33369.7,33372.7,33369.7,33372.2,33373.3,33376.3,33373.3,33375.8,,,,,27
2023-03-06 09:59:00,33371.7,33375.2,33370.2,33374.7,33375.3,33378.8,33373.8,33378.3,,,,,33
2023-03-06 10:00:00,33373.2,33378.7,33371.2,33375.2,33376.8,33382.3,33374.8,33378.8,,,,,77
2023-03-06 10:01:00,33374.7,33386.2,33374.7,33383.2,33378.3,33389.8,33378.3,33386.8,,,,,66
2023-03-06 10:02:00,33382.7,33384.7,33378.7,33381.2,33386.3,33388.3,33382.3,33384.8,,,,,22
2023-03-06 10:03:00,33380.7,33381.2,33375.7,33376.2,33384.3,33384.8,33379.3,33379.8,,,,,17
2023-03-06 10:04:00,33375.7,33377.2,33372.2,33376.2,33379.3,33380.8,33375.8,33379.8,,,,,11
2023-03-06 10:05:00,33375.7,33381.2,33373.2,33380.2,33379.3,33384.8,33376.8,33383.8,,,,,24
2023-03-06 10:06:00,33379.7,33382.7,33372.7,33376.2,33383.3,33386.3,33376.3,33379.8,,,,,50
2023-03-06 10:07:00,33376.7,33377.2,33367.2,33370.2,33380.3,33380.8,33370.8,33373.8,,,,,29
2023-03-06 10:08:00,33369.7,33374.2,33367.7,33370.2,33373.3,33377.8,33371.3,33373.8,,,,,29
2023-03-06 10:09:00,33369.7,33371.2,33366.7,33368.2,33373.3,33374.8,33370.3,33371.8,,,,,17
2023-03-06 10:10:00,33368.7,33372.7,33368.2,33370.2,33372.3,33376.3,33371.8,33373.8,,,,,44
